state;location;zipcode;lon;lat
14;Schmölln-Putzkau;;;
14;Schmölln-Putzkau;01877;14,234279;51,122415
14;Schwepnitz;;;
14;Schwepnitz;01936;13,956211;51,330628
14;Sohland a. d. Spree;;;
14;Sohland a. d. Spree;02689;14,427111;51,04397
14;Spreetal / Sprjewiny Doł;;;
14;Spreetal / Sprjewiny Doł;02979;14,371558;51,491032
14;Steinigtwolmsdorf;;;
14;Steinigtwolmsdorf;01904;14,346859;51,063242
14;Wachau;;;
14;Wachau;01454;13,904681;51,160116
14;Weißenberg / Wóspork, Stadt;;;
14;Weißenberg / Wóspork, Stadt;02627;14,659365;51,19694
14;Wilthen, Stadt;;;
14;Wilthen, Stadt;02681;14,395526;51,097684
14;Wittichenau / Kulow, Stadt;;;
14;Wittichenau / Kulow, Stadt;02997;14,243586;51,385325
14;Bischofswerda;;;
14;Bischofswerda, Stadt;01877;14,179644;51,127691
14;Rammenau;01877;14,135515;51,15399
14;Großharthau;;;
14;Frankenthal;01909;14,106568;51,131628
14;Großharthau;01909;14,106481;51,108859
14;Großpostwitz/O.L.;;;
14;Großpostwitz/O.L. / Budestecy;02692;14,440359;51,119209
14;Obergurig / Hornja Hórka;02692;14,405921;51,1308
14;Königsbrück;;;
14;Königsbrück, Stadt;01936;13,904688;51,264594
14;Laußnitz;01936;13,87839;51,248215
14;Neukirch;01936;13,97842;51,282819
14;Neschwitz;;;
14;Neschwitz / Njeswačidło;02699;14,329203;51,270679
14;Puschwitz / Bóšicy;02699;14,291743;51,250033
14;Pulsnitz;;;
14;Großnaundorf;01936;13,9418;51,204424
14;Lichtenberg;01896;13,96816;51,17647
14;Ohorn;01896;14,049991;51,175275
14;Pulsnitz, Stadt;01896;14,014744;51,182285
14;Steina;01920;14,039214;51,20947
14;Am Klosterwasser;;;
14;Crostwitz / Chrósćicy;01920;14,241766;51,238273
14;Nebelschütz / Njebjelčicy;01920;14,158044;51,263233
14;Panschwitz-Kuckau / Pančicy-Kukow;01920;14,197599;51,234217
14;Räckelwitz / Worklecy;01920;14,223127;51,256263
14;Ralbitz-Rosenthal / Ralbicy-Róžant;01920;14,248395;51,301103
14;Görlitz;;;
14;Boxberg/O.L. / Hamor;;;
14;Boxberg/O.L. / Hamor;02943;14,575506;51,404654
14;Ebersbach-Neugersdorf, Stadt;;;
14;Ebersbach-Neugersdorf, Stadt;02730;14,582746;51,009334
14;Görlitz, Stadt;;;
14;Görlitz, Stadt;02826;14,988035;51,155287
14;Herrnhut, Stadt;;;
14;Herrnhut, Stadt;02747;14,74397;51,015492
14;Kottmar;;;
14;Kottmar;02739;14,667015;50,979222
14;Krauschwitz i.d. O.L. / Krušwica;;;
14;Krauschwitz i.d. O.L. / Krušwica;02957;14,718151;51,516045
14;Leutersdorf;;;
14;Leutersdorf;02794;14,651481;50,959429
14;Markersdorf;;;
14;Markersdorf;02829;14,879203;51,135912
14;Mittelherwigsdorf;;;
14;Mittelherwigsdorf;02763;14,764425;50,917489
14;Niesky, Stadt;;;
14;Niesky, Stadt;02906;14,823061;51,293789
14;Oderwitz;;;
14;Oderwitz;02791;14,731983;50,949642
14;Ostritz, Stadt;;;
14;Ostritz, Stadt;02899;14,93139;51,014115
14;Seifhennersdorf, Stadt;;;
14;Seifhennersdorf, Stadt;02782;14,618954;50,933623
14;Zittau, Stadt;;;
14;Zittau, Stadt;02763;14,806367;50,896384
14;Bad Muskau;;;
14;Bad Muskau / Mužakow, Stadt;02953;14,721746;51,545194
14;Gablenz / Jabłońc;02953;14,665674;51,535197
14;Bernstadt / Schönau-Berzdorf;;;
14;Bernstadt a. d. Eigen, Stadt;02748;14,826935;51,047102
14;Schönau-Berzdorf a. d. Eigen;02899;14,891813;51,064801
14;Großschönau-Hainewalde;;;
14;Großschönau;02779;14,660908;50,896216
14;Hainewalde;02779;14,701736;50,907406
14;Löbau;;;
14;Großschweidnitz;02708;14,647805;51,074063
14;Lawalde;02708;14,603009;51,078
14;Löbau, Stadt;02708;14,664402;51,096514
14;Rosenbach;02708;14,731271;51,078093
14;Neusalza-Spremberg;;;
14;Dürrhennersdorf;02708;14,607337;51,051327
14;Neusalza-Spremberg, Stadt;02742;14,531654;51,037369
14;Schönbach;02708;14,572336;51,060729
14;Olbersdorf;;;
14;Bertsdorf-Hörnitz;02763;14,722028;50,880546
14;Jonsdorf, Kurort;02796;14,698092;50,854179
14;Olbersdorf;02785;14,764046;50,869745
14;Oybin;02797;14,741702;50,841219
14;Oppach-Beiersdorf;;;
14;Beiersdorf;02736;14,541944;51,075898
14;Oppach;02736;14,501498;51,059244
14;Reichenbach/O.L.;;;
14;Königshain;02829;14,874801;51,181414
14;Reichenbach/O.L., Stadt;02894;14,799946;51,141076
14;Vierkirchen;02894;14,744264;51,18885
14;Rietschen;;;
14;Kreba-Neudorf / Chrjebja-Nowa Wjes;02906;14,684646;51,347784
14;Rietschen / Rěčicy;02956;14,785711;51,395819
14;Rothenburg/O.L.;;;
14;Hähnichen;02923;14,863051;51,364625
14;Rothenburg/O.L., Stadt;02929;14,966788;51,33588
14;Schleife;;;
14;Groß Düben / Dźěwin;02959;14,567785;51,566559
14;Schleife / Slepo;02959;14,539279;51,544149
14;Trebendorf / Trjebin;02959;14,56065;51,52671
14;Weißwasser/O.L.;;;
14;Weißkeißel / Wuskidź;02957;14,718297;51,494719
14;Weißwasser/O.L., Stadt / Běła Woda;02943;14,643284;51,50662
14;Diehsa;;;
14;Hohendubrau / Wysoka Dubrawa;02906;14,645712;51,26465
14;Mücka / Mikow;02906;14,701532;51,317135
14;Quitzdorf am See;02906;14,728696;51,267035
14;Waldhufen;02906;14,810038;51,250784
14;Weißer Schöps/Neiße;;;
14;Horka;02923;14,899639;51,301033
14;Kodersdorf;02923;14,888576;51,244251
14;Neißeaue;02829;14,9692;51,243849
14;Schöpstal;02829;14,935355;51,180897
14;Meißen;;;
14;Coswig, Stadt;;;
14;Coswig, Stadt;01640;13,580494;51,126777
14;Diera-Zehren;;;
14;Diera-Zehren;01665;13,417104;51,221385
14;Ebersbach;;;
14;Ebersbach;01561;13,658579;51,233487
14;Gröditz, Stadt;;;
14;Gröditz, Stadt;01609;13,447811;51,412323
14;Großenhain, Stadt;;;
14;Großenhain, Stadt;01558;13,53055;51,292057
14;Hirschstein;;;
14;Hirschstein;01594;13,31228;51,258137
14;Käbschütztal;;;
14;Käbschütztal;01665;13,412117;51,141218
14;Klipphausen;;;
14;Klipphausen;01665;13,527862;51,075664
14;Lommatzsch, Stadt;;;
14;Lommatzsch, Stadt;01623;13,30862;51,196631
14;Meißen, Stadt;;;
14;Meißen, Stadt;01662;13,468635;51,159993
14;Moritzburg;;;
14;Moritzburg;01468;13,68009;51,159495
14;Niederau;;;
14;Niederau;01689;13,543702;51,177449
14;Nossen, Stadt;;;
14;Nossen, Stadt;01683;13,299465;51,058625
14;Priestewitz;;;
14;Priestewitz;01561;13,508779;51,254253
14;Radebeul, Stadt;;;
14;Radebeul, Stadt;01445;13,659342;51,105975
14;Radeburg, Stadt;;;
14;Radeburg, Stadt;01471;13,723805;51,215453
14;Riesa, Stadt;;;
14;Riesa, Stadt;01589;13,304633;51,30251
14;Stauchitz;;;
14;Stauchitz;01594;13,21419;51,243246
14;Strehla, Stadt;;;
14;Strehla, Stadt;01616;13,225692;51,352691
14;Thiendorf;;;
14;Thiendorf;01561;13,741189;51,293098
14;Weinböhla;;;
14;Weinböhla;01689;13,571564;51,163186
14;Zeithain;;;
14;Zeithain;01619;13,338067;51,333236
14;Nünchritz;;;
14;Glaubitz;01612;13,378093;51,324914
14;Nünchritz;01612;13,383291;51,300746
14;Röderaue-Wülknitz;;;
14;Röderaue;01609;13,471968;51,387538
14;Wülknitz;01609;13,392856;51,369129
14;Schönfeld;;;
14;Lampertswalde;01561;13,673713;51,31545
14;Schönfeld;01561;13,707176;51,303408
14;Sächsische Schweiz-Osterzgebirge;;;
14;Bannewitz;;;
14;Bannewitz;01728;13,722393;50,993964
14;Dippoldiswalde, Stadt;;;
14;Dippoldiswalde, Stadt;01744;13,666852;50,896593
14;Dürrröhrsdorf-Dittersbach;;;
14;Dürrröhrsdorf-Dittersbach;01833;14,000685;51,029346
14;Freital, Stadt;;;
14;Freital, Stadt;01705;13,64812;50,997194
14;Glashütte, Stadt;;;
14;Glashütte, Stadt;01768;13,781215;50,851929
14;Heidenau, Stadt;;;
14;Heidenau, Stadt;01809;13,863536;50,980894
14;Hohnstein, Stadt;;;
14;Hohnstein, Stadt;01848;14,110821;50,979682
14;Kreischa;;;
14;Kreischa;01731;13,759963;50,945374
14;Neustadt in Sachsen, Stadt;;;
14;Neustadt in Sachsen, Stadt;01844;14,214891;51,025462
14;Rabenau, Stadt;;;
14;Rabenau, Stadt;01734;13,642121;50,965305
14;Sebnitz, Stadt;;;
14;Sebnitz, Stadt;01855;14,269264;50,972858
14;Stolpen, Stadt;;;
14;Stolpen, Stadt;01833;14,078991;51,048559
14;Wilsdruff, Stadt;;;
14;Wilsdruff, Stadt;01723;13,537465;51,052092
14;Altenberg;;;
14;Altenberg, Stadt;01773;13,757485;50,766607
14;Hermsdorf/Erzgeb.;01776;13,630105;50,76075
14;Bad Gottleuba-Berggießhübel;;;
14;Bad Gottleuba-Berggießhübel, Stadt;01816;13,943289;50,851891
14;Bahretal;01819;13,907963;50,880306
14;Liebstadt, Stadt;01825;13,856393;50,863515
14;Bad Schandau;;;
14;Bad Schandau, Stadt;01814;14,154659;50,917397
14;Rathmannsdorf;01814;14,140818;50,929714
14;Reinhardtsdorf-Schöna;01814;14,188622;50,894631
14;Dohna-Müglitztal;;;
14;Dohna, Stadt;01809;13,858124;50,954489
14;Müglitztal;01809;13,862512;50,934367
14;Königstein/Sächs. Schw.;;;
14;Gohrisch;01824;14,108678;50,91015
14;Königstein/Sächs. Schw., Stadt;01824;14,073736;50,917112
14;Rathen, Kurort;01824;14,081902;50,958174
14;Rosenthal-Bielatal;01824;14,046095;50,874802
14;Struppen;01796;14,009953;50,935414
14;Lohmen/Stadt Wehlen;;;
14;Lohmen;01847;13,998567;50,989001
14;Stadt Wehlen, Stadt;01829;14,033828;50,957282
14;Pirna;;;
14;Dohma;01796;13,926797;50,921987
14;Pirna, Stadt;01796;13,938938;50,960723
14;Klingenberg;;;
14;Hartmannsdorf-Reichenau;01762;13,575004;50,793078
14;Klingenberg;01774;13,533263;50,918764
14;Tharandt;;;
14;Dorfhain;01738;13,562036;50,935552
14;Tharandt, Stadt;01737;13,580901;50,98597
14;früher: Direktionsbezirk Leipzig;;;
14;Leipzig, Stadt;;;
14;Leipzig, Stadt;;;
14;Leipzig, Stadt;04109;12,377931;51,338288
14;Leipzig;;;
14;Bennewitz;;;
14;Bennewitz;04828;12,710898;51,360574
14;Böhlen, Stadt;;;
14;Böhlen, Stadt;04564;12,387241;51,202806
14;Borna, Stadt;;;
14;Borna, Stadt;04552;12,49747;51,123285
14;Borsdorf;;;
14;Borsdorf;04451;12,538822;51,347926
14;Brandis, Stadt;;;
14;Brandis, Stadt;04821;12,609467;51,333915
14;Colditz, Stadt;;;
14;Colditz, Stadt;04680;12,80675;51,125652
14;Frohburg, Stadt;;;
14;Frohburg, Stadt;04654;12,556473;51,057446
14;Geithain, Stadt;;;
14;Geithain, Stadt;04643;12,695256;51,05415
14;Grimma, Stadt;;;
14;Grimma, Stadt;04668;12,72714;51,235476
14;Groitzsch, Stadt;;;
14;Groitzsch, Stadt;04539;12,281022;51,154307
14;Großpösna;;;
14;Großpösna;04463;12,502563;51,270633
14;Kitzscher, Stadt;;;
14;Kitzscher, Stadt;04567;12,554765;51,160292
14;Lossatal;;;
14;Lossatal;04808;12,872916;51,397925
14;Machern;;;
14;Machern;04827;12,628959;51,358963
14;Markkleeberg, Stadt;;;
14;Markkleeberg, Stadt;04416;12,374495;51,280005
14;Markranstädt, Stadt;;;
14;Markranstädt, Stadt;04420;12,220204;51,301272
14;Neukieritzsch;;;
14;Neukieritzsch;04575;12,409059;51,152262
14;Regis-Breitingen, Stadt;;;
14;Regis-Breitingen, Stadt;04565;12,434362;51,087869
14;Rötha, Stadt;;;
14;Rötha, Stadt;04571;12,414903;51,198128
14;Thallwitz;;;
14;Thallwitz;04808;12,681523;51,432758
14;Trebsen/Mulde, Stadt;;;
14;Trebsen/Mulde, Stadt;04687;12,754884;51,289139
14;Wurzen, Stadt;;;
14;Wurzen, Stadt;04808;12,735166;51,369968
14;Zwenkau, Stadt;;;
14;Zwenkau, Stadt;04442;12,327259;51,217549
14;Bad Lausick;;;
14;Bad Lausick, Stadt;04651;12,640283;51,144619
14;Otterwisch;04668;12,609653;51,203122
14;Naunhof;;;
14;Belgershain;04683;12,549364;51,23412
14;Naunhof, Stadt;04683;12,587583;51,278107
14;Parthenstein;04668;12,63711;51,252814
14;Pegau;;;
14;Elstertrebnitz;04523;12,2391;51,147289
14;Pegau, Stadt;04523;12,247643;51,167753
14;Nordsachsen;;;
14;Bad Düben, Stadt;;;
14;Bad Düben, Stadt;04849;12,585782;51,592198
14;Belgern-Schildau, Stadt;;;
14;Belgern-Schildau, Stadt;04874;12,927299;51,456594
14;Cavertitz;;;
14;Cavertitz;04758;13,127338;51,386506
14;Dahlen, Stadt;;;
14;Dahlen, Stadt;04774;12,996492;51,366843
14;Delitzsch, Stadt;;;
14;Delitzsch, Stadt;04509;12,333551;51,52333
14;Doberschütz;;;
14;Doberschütz;04838;12,740395;51,499031
14;Eilenburg, Stadt;;;
14;Eilenburg, Stadt;04838;12,632788;51,459845
14;Laußig;;;
14;Laußig;04838;12,632266;51,546076
14;Liebschützberg;;;
14;Liebschützberg;04758;13,184519;51,314586
14;Löbnitz;;;
14;Löbnitz;04509;12,463167;51,592229
14;Mockrehna;;;
14;Mockrehna;04862;12,815498;51,507858
14;Mügeln, Stadt;;;
14;Mügeln, Stadt;04769;13,046003;51,236779
14;Naundorf;;;
14;Naundorf;04769;13,106636;51,257096
14;Oschatz, Stadt;;;
14;Oschatz, Stadt;04758;13,10932;51,297266
14;Rackwitz;;;
14;Rackwitz;04519;12,380413;51,435447
14;Schkeuditz, Stadt;;;
14;Schkeuditz, Stadt;04435;12,221712;51,396211
14;Taucha, Stadt;;;
14;Taucha, Stadt;04425;12,501717;51,38173
14;Wermsdorf;;;
14;Wermsdorf;04779;12,939444;51,283787
14;Wiedemar;;;
14;Wiedemar;04509;12,207248;51,465778
14;Beilrode;;;
14;Arzberg;04886;13,124527;51,527348
14;Beilrode;04886;13,067067;51,569501
14;Dommitzsch;;;
14;Dommitzsch, Stadt;04880;12,883596;51,639733
14;Elsnig;04880;12,928442;51,61115
14;Trossin;04880;12,824604;51,618371
14;Krostitz;;;
14;Krostitz;04509;12,453835;51,461574
14;Schönwölkau;04509;12,497265;51,496502
14;Torgau;;;
14;Dreiheide;04860;12,929504;51,56308
14;Torgau, Stadt;04860;13,004299;51,558563
14;Eilenburg-West;;;
14;Jesewitz;04838;12,562548;51,422934
14;Zschepplin;04838;12,603693;51,501903
15;Sachsen-Anhalt;;;
15;Dessau-Roßlau, Stadt;;;
15;Dessau-Roßlau, Stadt;;;
15;Dessau-Roßlau, Stadt;06844;12,245715;51,834703
15;Halle (Saale), Stadt;;;
15;Halle (Saale), Stadt;;;
15;Halle (Saale), Stadt;06108;11,970666;51,482478
15;Magdeburg, Landeshauptstadt;;;
15;Magdeburg, Landeshauptstadt;;;
15;Magdeburg, Landeshauptstadt;39104;11,632726;52,126248
15;Altmarkkreis Salzwedel;;;
15;Arendsee (Altmark), Stadt;;;
15;Arendsee (Altmark), Stadt;39619;11,489149;52,881825
15;Gardelegen, Hansestadt;;;
15;Gardelegen, Hansestadt;39638;11,394214;52,524469
15;Kalbe (Milde), Stadt;;;
15;Kalbe (Milde), Stadt;39624;11,389156;52,656091
15;Klötze, Stadt;;;
15;Klötze, Stadt;38486;11,161472;52,626213
15;Salzwedel, Hansestadt;;;
15;Salzwedel, Hansestadt;29410;11,153862;52,852801
15;Beetzendorf-Diesdorf;;;
15;Apenburg-Winterfeld, Flecken;38486;11,203595;52,708386
15;Beetzendorf;38489;11,089028;52,7
15;Dähre;29413;10,908302;52,800712
15;Diesdorf, Flecken;29413;10,875856;52,751302
15;Jübar;38489;10,907754;52,688922
15;Kuhfelde;29416;11,114595;52,785222
15;Rohrberg;38489;11,039679;52,70737
15;Wallstawe;29413;11,019325;52,796637
15;Anhalt-Bitterfeld;;;
15;Aken (Elbe), Stadt;;;
15;Aken (Elbe), Stadt;06385;12,043952;51,852549
15;Bitterfeld-Wolfen, Stadt;;;
15;Bitterfeld-Wolfen, Stadt;06766;12,324812;51,625226
15;Köthen (Anhalt), Stadt;;;
15;Köthen (Anhalt), Stadt;06366;11,973406;51,751224
15;Muldestausee;;;
15;Muldestausee;06774;12,400587;51,624029
15;Osternienburger Land;;;
15;Osternienburger Land;06386;12,026166;51,792189
15;Raguhn-Jeßnitz, Stadt;;;
15;Raguhn-Jeßnitz, Stadt;06779;12,268773;51,708263
15;Sandersdorf;;;
15;Sandersdorf-Brehna, Stadt;06792;12,211914;51,557328
15;Südliches Anhalt, Stadt;;;
15;Südliches Anhalt, Stadt;06369;12,072808;51,672095
15;Zerbst/Anhalt, Stadt;;;
15;Zerbst/Anhalt, Stadt;39261;12,085469;51,964039
15;Zörbig, Stadt;;;
15;Zörbig, Stadt;06780;12,122711;51,62858
15;Börde;;;
15;Barleben;;;
15;Barleben;39179;11,620091;52,199761
15;Haldensleben, Stadt;;;
15;Haldensleben, Stadt;39340;11,411083;52,291363
15;Hohe Börde;;;
15;Hohe Börde;39167;11,483142;52,166272
15;Niedere Börde;;;
15;Niedere Börde;39326;11,521515;52,234528
15;Oebisfelde-Weferlingen, Stadt;;;
15;Oebisfelde-Weferlingen, Stadt;39646;10,987352;52,43517
15;Oschersleben (Bode), Stadt;;;
15;Oschersleben (Bode), Stadt;39387;11,227157;52,026437
15;Sülzetal;;;
15;Sülzetal;39171;11,578621;52,040472
15;Wanzleben-Börde, Stadt;;;
15;Wanzleben-Börde, Stadt;39164;11,445377;52,060628
15;Wolmirstedt, Stadt;;;
15;Wolmirstedt, Stadt;39326;11,628077;52,250321
15;Elbe-Heide;;;
15;Angern;39326;11,734487;52,358478
15;Burgstall;39517;11,697357;52,407425
15;Colbitz;39326;11,609147;52,316878
15;Loitsche-Heinrichsberg;39326;11,700751;52,296612
15;Rogätz;39326;11,767123;52,318008
15;Westheide;39326;11,460626;52,303615
15;Zielitz;39326;11,673148;52,290611
15;Flechtingen;;;
15;Altenhausen;39343;11,253666;52,261877
15;Beendorf;39343;11,085883;52,242316
15;Bülstringen;39345;11,347652;52,320144
15;Calvörde;39345;11,293033;52,394996
15;Erxleben;39343;11,24209;52,219333
15;Flechtingen;39345;11,239472;52,332395
15;Ingersleben;39343;11,141635;52,213635
15;Obere Aller;;;
15;Eilsleben;39365;11,210857;52,147988
15;Harbke;39365;11,044778;52,189552
15;Hötensleben;39393;11,020955;52,118627
15;Sommersdorf;39365;11,07931;52,166282
15;Ummendorf;39365;11,181566;52,156434
15;Völpke;39393;11,09769;52,139226
15;Wefensleben;39365;11,160065;52,18522
15;Westliche Börde;;;
15;Am Großen Bruch;39393;11,087054;52,06203
15;Ausleben;39393;11,114198;52,089985
15;Gröningen, Stadt;39397;11,219229;51,936468
15;Kroppenstedt, Stadt;39397;11,308753;51,942154
15;Burgenlandkreis;;;
15;Elsteraue;;;
15;Elsteraue;06729;12,179131;51,056963
15;Hohenmölsen, Stadt;;;
15;Hohenmölsen, Stadt;06679;12,099931;51,156134
15;Lützen, Stadt;;;
15;Lützen, Stadt;06686;12,14131;51,255894
15;Naumburg (Saale), Stadt;;;
15;Naumburg (Saale), Stadt;06618;11,813274;51,15508
15;Teuchern, Stadt;;;
15;Teuchern, Stadt;06682;12,022043;51,118406
15;Weißenfels, Stadt;;;
15;Weißenfels, Stadt;06667;11,966732;51,200338
15;Zeitz, Stadt;;;
15;Zeitz, Stadt;06712;12,134473;51,050371
15;An der Finne;;;
15;An der Poststraße;06647;11,478438;51,14347
15;Bad Bibra, Stadt;06647;11,585379;51,208095
15;Eckartsberga, Stadt;06648;11,561354;51,122573
15;Finne;06647;11,411357;51,222222
15;Finneland;06647;11,523513;51,215302
15;Kaiserpfalz;06642;11,460967;51,247883
15;Lanitz-Hassel-Tal;06628;11,637056;51,125757
15;Droyßiger-Zeitzer Forst;;;
15;Droyßig;06722;12,027917;51,042114
15;Gutenborn;06712;12,122231;51,00738
15;Kretzschau;06712;12,071959;51,054601
15;Schnaudertal;06712;12,194753;50,97691
15;Wetterzeube;06722;12,013142;51,006688
15;Unstruttal;;;
15;Balgstädt;06632;11,732025;51,204907
15;Freyburg (Unstrut), Stadt;06632;11,768996;51,212728
15;Gleina;06632;11,718901;51,257442
15;Goseck;06667;11,870477;51,19643
15;Karsdorf;06638;11,652332;51,279783
15;Laucha an der Unstrut, Stadt;06636;11,676223;51,223667
15;Nebra (Unstrut), Stadt;06642;11,577753;51,288914
15;Wethautal;;;
15;Meineweh;06721;11,98731;51,076521
15;Mertendorf;06618;11,856874;51,118515
15;Molauer Land;06618;11,778859;51,05726
15;Osterfeld, Stadt;06721;11,932485;51,080735
15;Schönburg;06618;11,868537;51,159962
15;Stößen, Stadt;06667;11,92285;51,114032
15;Wethau;06618;11,857316;51,137983
15;Harz;;;
15;Ballenstedt, Stadt;;;
15;Ballenstedt, Stadt;06493;11,237514;51,72028
15;Blankenburg (Harz), Stadt;;;
15;Blankenburg (Harz), Stadt;38889;10,952601;51,791278
15;Falkenstein/Harz, Stadt;;;
15;Falkenstein/Harz, Stadt;06463;11,343918;51,732029
15;Halberstadt, Stadt;;;
15;Halberstadt, Stadt;38820;11,04731;51,896112
15;Harzgerode, Stadt;;;
15;Harzgerode, Stadt;06493;11,139179;51,64064
15;Huy;;;
15;Huy;38838;10,980339;51,975885
15;Ilsenburg (Harz), Stadt;;;
15;Ilsenburg (Harz), Stadt;38871;10,679796;51,865815
15;Nordharz;;;
15;Nordharz;38871;10,757221;51,921309
15;Oberharz am Brocken, Stadt;;;
15;Oberharz am Brocken, Stadt;38875;10,803213;51,769516
15;Osterwieck, Stadt;;;
15;Osterwieck, Stadt;38835;10,706798;51,972545
15;Quedlinburg, Welterbestadt;;;
15;Quedlinburg, Welterbestadt;06484;11,143981;51,789264
15;Thale, Stadt;;;
15;Thale, Stadt;06502;11,037135;51,75092
15;Wernigerode, Stadt;;;
15;Wernigerode, Stadt;38855;10,7843;51,834471
15;Vorharz;;;
15;Ditfurt;06484;11,197705;51,829924
15;Groß Quenstedt;38822;11,111712;51,929351
15;Harsleben;38829;11,100333;51,869084
15;Hedersleben;06458;11,254384;51,858198
15;Schwanebeck, Stadt;39397;11,120899;51,967391
15;Selke-Aue;06458;11,271652;51,840153
15;Wegeleben, Stadt;38828;11,17304;51,885175
15;Jerichower Land;;;
15;Biederitz;;;
15;Biederitz;39175;11,716439;52,159249
15;Burg, Stadt;;;
15;Burg, Stadt;39288;11,854736;52,269775
15;Elbe-Parey;;;
15;Elbe-Parey;39317;11,984559;52,37872
15;Genthin, Stadt;;;
15;Genthin, Stadt;39307;12,154669;52,405987
15;Gommern, Stadt;;;
15;Gommern, Stadt;39245;11,825518;52,073221
15;Jerichow, Stadt;;;
15;Jerichow, Stadt;39319;12,024965;52,49836
15;Möckern, Stadt;;;
15;Möckern, Stadt;39291;11,952694;52,139752
15;Möser;;;
15;Möser;39291;11,7953;52,215984
15;Mansfeld-Südharz;;;
15;Allstedt, Stadt;;;
15;Allstedt, Stadt;06542;11,384492;51,401795
15;Arnstein, Stadt;;;
15;Arnstein, Stadt;06456;11,456885;51,696038
15;Eisleben, Lutherstadt;;;
15;Eisleben, Lutherstadt;06295;11,548;51,528513
15;Gerbstedt, Stadt;;;
15;Gerbstedt, Stadt;06347;11,626745;51,632497
15;Hettstedt, Stadt;;;
15;Hettstedt, Stadt;06333;11,514615;51,644922
15;Mansfeld, Stadt;;;
15;Mansfeld, Stadt;06343;11,45461;51,594112
15;Sangerhausen, Stadt;;;
15;Sangerhausen, Stadt;06526;11,298597;51,473662
15;Seegebiet Mansfelder Land;;;
15;Seegebiet Mansfelder Land;06317;11,67208;51,462929
15;Südharz;;;
15;Südharz;06536;11,077138;51,463166
15;Goldene Aue;;;
15;Berga;06536;11,007196;51,456642
15;Brücken-Hackpfüffel;06528;11,199162;51,444223
15;Edersleben;06528;11,290326;51,416537
15;Kelbra (Kyffhäuser), Stadt;06537;11,041425;51,435698
15;Wallhausen;06528;11,207467;51,460899
15;Mansfelder Grund-Helbra;;;
15;Ahlsdorf;06313;11,469898;51,543838
15;Benndorf;06308;11,493238;51,571126
15;Blankenheim;06528;11,429195;51,505531
15;Bornstedt;06295;11,482934;51,482251
15;Helbra;06311;11,492045;51,556
15;Hergisdorf;06313;11,484824;51,530713
15;Klostermansfeld;06308;11,493705;51,583595
15;Wimmelburg;06313;11,510712;51,519355
15;Saalekreis;;;
15;Bad Dürrenberg, Solestadt;;;
15;Bad Dürrenberg, Solestadt;06231;12,068592;51,292022
15;Bad Lauchstädt, Goethestadt;;;
15;Bad Lauchstädt, Goethestadt;06246;11,867012;51,387158
15;Braunsbedra, Stadt;;;
15;Braunsbedra, Stadt;06242;11,883678;51,283795
15;Kabelsketal;;;
15;Kabelsketal;06184;12,116301;51,4287
15;Landsberg, Stadt;;;
15;Landsberg, Stadt;06188;12,15883;51,525359
15;Leuna, Stadt;;;
15;Leuna, Stadt;06237;12,023504;51,323897
15;Wettin-Löbejün, Stadt;;;
15;Wettin-Löbejün, Stadt;06193;11,901719;51,637419
15;Merseburg, Stadt;;;
15;Merseburg, Stadt;06217;11,992794;51,3571
15;Mücheln (Geiseltal), Stadt;;;
15;Mücheln (Geiseltal), Stadt;06249;11,805026;51,30213
15;Petersberg;;;
15;Petersberg;06193;11,949686;51,593677
15;Querfurt, Stadt;;;
15;Querfurt, Stadt;06268;11,597433;51,37863
15;Salzatal;;;
15;Salzatal;06198;11,823568;51,525992
15;Schkopau;;;
15;Schkopau;06258;11,985224;51,389674
15;Teutschenthal;;;
15;Teutschenthal;06179;11,808664;51,450216
15;Weida-Land;;;
15;Barnstädt;06268;11,638777;51,343614
15;Farnstädt;06279;11,568475;51,425991
15;Nemsdorf-Göhrendorf;06268;11,659873;51,36285
15;Obhausen;06268;11,65471;51,39138
15;Schraplau, Stadt;06279;11,666911;51,439277
15;Steigra;06268;11,661257;51,29923
15;Salzlandkreis;;;
15;Aschersleben, Stadt;;;
15;Aschersleben, Stadt;06449;11,455041;51,756034
15;Barby, Stadt;;;
15;Barby, Stadt;39249;11,880764;51,966471
15;Bernburg (Saale), Stadt;;;
15;Bernburg (Saale), Stadt;06406;11,737192;51,794389
15;Bördeland;;;
15;Bördeland;39221;11,637674;52,003309
15;Calbe (Saale), Stadt;;;
15;Calbe (Saale), Stadt;39240;11,774788;51,902787
15;Hecklingen, Stadt;;;
15;Hecklingen, Stadt;39444;11,533566;51,847482
15;Könnern, Stadt;;;
15;Könnern, Stadt;06420;11,767742;51,670127
15;Nienburg (Saale), Stadt;;;
15;Nienburg (Saale), Stadt;06429;11,766344;51,836428
15;Schönebeck (Elbe), Stadt;;;
15;Schönebeck (Elbe), Stadt;39218;11,738061;52,02049
15;Seeland, Stadt;;;
15;Seeland, Stadt;06469;11,333106;51,800127
15;Staßfurt, Stadt;;;
15;Staßfurt, Stadt;39418;11,583837;51,853448
15;Egelner Mulde;;;
15;Bördeaue;39435;11,512902;51,931964
15;Börde-Hakel;39448;11,390763;51,961656
15;Borne;39435;11,555993;51,949545
15;Egeln, Stadt;39435;11,425328;51,941439
15;Wolmirsleben;39435;11,487188;51,947432
15;Saale-Wipper;;;
